Id,IDFANTASYSEASON,WEEK,IDFANTASYSUPPLIER,IDFANTASYPOSITION,IDFANTASYPLAYER,CREATED,CREATED_BY,UPDATED,UPDATED_BY
979,1,13,6,11,12,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
980,1,13,6,12,11,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
981,1,13,6,13,22,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
982,1,13,6,14,6,2022-12-01T00:00:00,JORTRI,2022-12-04T11:14:32,JORTRI
983,1,13,7,8,1,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
984,1,13,7,9,7,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
985,1,13,7,10,10,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
986,1,13,7,11,12,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
987,1,13,7,12,11,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
988,1,13,7,13,22,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
989,1,13,7,14,5,2022-12-01T15:25:31,JORTRI,2022-12-01T15:25:31,JORTRI
1014,1,14,1,9,7,2022-12-11T14:36:07,JORTRI,2022-12-11T14:36:07,JORTRI
1015,1,14,1,10,10,2022-12-11T14:36:07,JORTRI,2022-12-11T14:36:07,JORTRI
1016,1,14,1,11,12,2022-12-11T14:36:07,JORTRI,2022-12-11T14:36:07,JORTRI
1017,1,14,1,12,11,2022-12-11T14:36:07,JORTRI,2022-12-11T14:36:07,JORTRI
1018,1,14,1,13,22,2022-12-11T14:36:07,JORTRI,2022-12-11T14:36:07,JORTRI
1019,1,14,1,14,6,2022-12-11T14:36:07,JORTRI,2022-12-11T14:36:07,JORTRI
1055,1,14,6,8,1,2022-12-11T14:45:36,JORTRI,2022-12-11T14:45:36,JORTRI
1056,1,14,6,9,7,2022-12-11T14:45:36,JORTRI,2022-12-11T14:45:36,JORTRI
1057,1,14,6,10,10,2022-12-11T14:45:36,JORTRI,2022-12-11T14:45:36,JORTRI
1058,1,14,6,11,12,2022-12-11T14:45:36,JORTRI,2022-12-11T14:45:36,JORTRI
1059,1,14,6,12,11,2022-12-11T14:45:36,JORTRI,2022-12-11T14:45:36,JORTRI
1060,1,14,6,13,22,2022-12-11T14:45:36,JORTRI,2022-12-11T14:45:36,JORTRI
1061,1,14,6,14,6,2022-12-11T14:45:36,JORTRI,2022-12-11T14:45:36,JORTRI
1076,1,14,9,8,1,2022-12-11T14:52:37,JORTRI,2022-12-11T14:52:37,JORTRI
1077,1,14,9,9,7,2022-12-11T14:52:37,JORTRI,2022-12-11T14:52:37,JORTRI
1078,1,14,9,10,10,2022-12-11T14:52:37,JORTRI,2022-12-11T14:52:37,JORTRI
1079,1,14,9,11,12,2022-12-11T14:52:37,JORTRI,2022-12-11T14:52:37,JORTRI
1080,1,14,9,12,11,2022-12-11T14:52:37,JORTRI,2022-12-11T14:52:37,JORTRI
1081,1,14,9,13,22,2022-12-11T14:52:37,JORTRI,2022-12-11T14:52:37,JORTRI
1082,1,14,9,14,9,2022-12-11T14:52:37,JORTRI,2022-12-11T14:52:37,JORTRI
1097,1,15,7,12,11,2022-12-17T17:53:47,JORTRI,2022-12-17T17:53:47,JORTRI
1099,1,15,1,8,1,2022-12-18T00:00:00,JORTRI,2022-12-18T20:01:45,JORTRI
1100,1,15,1,9,10,2022-12-18T00:00:00,JORTRI,2022-12-18T20:02:43,JORTRI
1101,1,15,1,10,5,2022-12-18T00:00:00,JORTRI,2022-12-18T20:02:43,JORTRI
1102,1,15,1,11,12,2022-12-18T00:00:00,JORTRI,2022-12-18T20:03:00,JORTRI
1103,1,15,1,13,22,2022-12-18T20:01:34,JORTRI,2022-12-18T20:01:34,JORTRI
1104,1,15,1,14,13,2022-12-18T00:00:00,JORTRI,2022-12-18T20:03:25,JORTRI
1113,1,15,3,11,12,2022-12-18T20:06:36,JORTRI,2022-12-18T20:06:36,JORTRI
1118,1,15,4,9,5,2022-12-18T20:08:45,JORTRI,2022-12-18T20:08:45,JORTRI
1119,1,15,4,10,10,2022-12-18T20:08:45,JORTRI,2022-12-18T20:08:45,JORTRI
1125,1,15,6,9,7,2022-12-18T20:11:57,JORTRI,2022-12-18T20:11:57,JORTRI
1126,1,15,6,10,10,2022-12-18T20:11:57,JORTRI,2022-12-18T20:11:57,JORTRI
1129,1,15,6,11,12,2022-12-18T20:12:45,JORTRI,2022-12-18T20:12:45,JORTRI
1133,1,15,7,14,13,2022-12-18T20:14:28,JORTRI,2022-12-18T20:14:28,JORTRI
1134,1,15,7,13,22,2022-12-18T20:14:28,JORTRI,2022-12-18T20:14:28,JORTRI
1135,1,15,7,8,1,2022-12-18T20:14:59,JORTRI,2022-12-18T20:14:59,JORTRI
1136,1,15,8,8,4,2022-12-18T20:15:58,JORTRI,2022-12-18T20:15:58,JORTRI
1137,1,15,8,9,7,2022-12-18T20:16:35,JORTRI,2022-12-18T20:16:35,JORTRI
1138,1,15,8,10,6,2022-12-18T20:16:52,JORTRI,2022-12-18T20:16:52,JORTRI
1143,1,15,9,8,1,2022-12-18T20:19:10,JORTRI,2022-12-18T20:19:10,JORTRI
1157,1,15,5,9,5,2022-12-18T20:31:02,JORTRI,2022-12-18T20:31:02,JORTRI
1158,1,15,5,10,6,2022-12-18T20:31:44,JORTRI,2022-12-18T20:31:44,JORTRI
1159,1,15,5,11,12,2022-12-18T20:32:27,JORTRI,2022-12-18T20:32:27,JORTRI
1160,1,15,5,12,13,2022-12-18T20:32:27,JORTRI,2022-12-18T20:32:27,JORTRI
1161,1,15,5,14,10,2022-12-18T20:32:54,JORTRI,2022-12-18T20:32:54,JORTRI
1162,1,15,5,13,22,2022-12-18T20:32:54,JORTRI,2022-12-18T20:32:54,JORTRI
799,1,11,8,8,4,2022-11-20T10:37:29,JORTRI,2022-11-20T10:37:29,JORTRI
800,1,11,8,9,10,2022-11-20T10:37:29,JORTRI,2022-11-20T10:37:29,JORTRI
801,1,11,8,10,7,2022-11-20T10:37:29,JORTRI,2022-11-20T10:37:29,JORTRI
802,1,11,8,11,12,2022-11-20T10:37:29,JORTRI,2022-11-20T10:37:29,JORTRI
803,1,11,8,12,29,2022-11-20T10:37:29,JORTRI,2022-11-20T10:37:29,JORTRI
804,1,11,8,14,8,2022-11-20T00:00:00,JORTRI,2022-11-20T10:37:53,JORTRI
805,1,11,9,8,4,2022-11-20T10:40:02,JORTRI,2022-11-20T10:40:02,JORTRI
806,1,11,9,9,10,2022-11-20T10:40:02,JORTRI,2022-11-20T10:40:02,JORTRI
807,1,11,9,10,7,2022-11-20T10:40:02,JORTRI,2022-11-20T10:40:02,JORTRI
808,1,11,9,11,12,2022-11-20T10:40:02,JORTRI,2022-11-20T10:40:02,JORTRI
809,1,11,9,12,13,2022-11-20T10:40:02,JORTRI,2022-11-20T10:40:02,JORTRI
810,1,11,10,8,4,2022-11-20T10:42:52,JORTRI,2022-11-20T10:42:52,JORTRI
811,1,11,10,9,10,2022-11-20T10:42:52,JORTRI,2022-11-20T10:42:52,JORTRI
812,1,11,10,11,12,2022-11-20T10:42:52,JORTRI,2022-11-20T10:42:52,JORTRI
813,1,11,10,12,13,2022-11-20T10:42:52,JORTRI,2022-11-20T10:42:52,JORTRI
814,1,11,10,14,7,2022-11-20T10:42:52,JORTRI,2022-11-20T10:42:52,JORTRI
890,1,12,9,10,6,2022-11-27T11:48:16,JORTRI,2022-11-27T11:48:16,JORTRI
891,1,12,9,11,11,2022-11-27T11:48:16,JORTRI,2022-11-27T11:48:16,JORTRI
892,1,12,9,12,12,2022-11-27T11:48:16,JORTRI,2022-11-27T11:48:16,JORTRI
893,1,12,9,14,9,2022-11-27T11:48:16,JORTRI,2022-11-27T11:48:16,JORTRI
898,1,12,4,8,1,2022-11-27T15:43:45,JORTRI,2022-11-27T15:43:45,JORTRI
899,1,12,4,9,6,2022-11-27T15:43:45,JORTRI,2022-11-27T15:43:45,JORTRI
900,1,12,4,11,12,2022-11-27T15:43:45,JORTRI,2022-11-27T15:43:45,JORTRI
901,1,12,4,12,11,2022-11-27T15:43:45,JORTRI,2022-11-27T15:43:45,JORTRI
902,1,12,4,14,5,2022-11-27T15:43:45,JORTRI,2022-11-27T15:43:45,JORTRI
920,1,13,2,8,1,2022-12-01T15:15:21,JORTRI,2022-12-01T15:15:21,JORTRI
921,1,13,2,9,7,2022-12-01T15:15:21,JORTRI,2022-12-01T15:15:21,JORTRI
922,1,13,2,10,5,2022-12-01T00:00:00,JORTRI,2022-12-04T11:09:47,JORTRI
923,1,13,2,11,12,2022-12-01T15:15:21,JORTRI,2022-12-01T15:15:21,JORTRI
924,1,13,2,12,11,2022-12-01T15:15:21,JORTRI,2022-12-01T15:15:21,JORTRI
925,1,13,2,14,10,2022-12-01T15:15:21,JORTRI,2022-12-01T15:15:21,JORTRI
934,1,13,4,8,4,2022-12-01T00:00:00,JORTRI,2022-12-04T11:11:43,JORTRI
935,1,13,4,9,7,2022-12-01T15:19:03,JORTRI,2022-12-01T15:19:03,JORTRI
936,1,13,4,10,6,2022-12-01T15:19:03,JORTRI,2022-12-01T15:19:03,JORTRI
937,1,13,4,11,12,2022-12-01T15:19:03,JORTRI,2022-12-01T15:19:03,JORTRI
938,1,13,4,12,11,2022-12-01T15:19:03,JORTRI,2022-12-01T15:19:03,JORTRI
939,1,13,4,13,22,2022-12-01T15:19:03,JORTRI,2022-12-01T15:19:03,JORTRI
940,1,13,4,14,5,2022-12-01T15:19:03,JORTRI,2022-12-01T15:19:03,JORTRI
941,1,13,5,8,1,2022-12-01T15:20:18,JORTRI,2022-12-01T15:20:18,JORTRI
942,1,13,5,9,7,2022-12-01T15:20:18,JORTRI,2022-12-01T15:20:18,JORTRI
943,1,13,5,10,6,2022-12-01T15:20:18,JORTRI,2022-12-01T15:20:18,JORTRI
944,1,13,5,11,12,2022-12-01T15:20:18,JORTRI,2022-12-01T15:20:18,JORTRI
945,1,13,5,12,11,2022-12-01T15:20:18,JORTRI,2022-12-01T15:20:18,JORTRI
946,1,13,5,13,22,2022-12-01T15:20:18,JORTRI,2022-12-01T15:20:18,JORTRI
947,1,13,5,14,5,2022-12-01T15:20:18,JORTRI,2022-12-01T15:20:18,JORTRI
1095,1,15,3,14,11,2022-12-17T17:48:23,JORTRI,2022-12-17T17:48:23,JORTRI
1096,1,15,6,12,11,2022-12-17T17:52:45,JORTRI,2022-12-17T17:52:45,JORTRI
1098,1,15,9,14,11,2022-12-17T17:57:39,JORTRI,2022-12-17T17:57:39,JORTRI
1295,1,17,7,8,4,2023-01-01T12:30:11,JORTRI,2023-01-01T12:30:11,JORTRI
1296,1,17,7,9,10,2023-01-01T12:30:11,JORTRI,2023-01-01T12:30:11,JORTRI
1297,1,17,7,10,6,2023-01-01T12:30:11,JORTRI,2023-01-01T12:30:11,JORTRI
1298,1,17,7,11,12,2023-01-01T12:30:11,JORTRI,2023-01-01T12:30:11,JORTRI
990,1,13,8,8,1,2022-12-01T15:28:26,JORTRI,2022-12-01T15:28:26,JORTRI
991,1,13,8,9,7,2022-12-01T15:28:26,JORTRI,2022-12-01T15:28:26,JORTRI
992,1,13,8,10,5,2022-12-01T15:28:26,JORTRI,2022-12-01T15:28:26,JORTRI
993,1,13,8,11,12,2022-12-01T15:28:26,JORTRI,2022-12-01T15:28:26,JORTRI
994,1,13,8,12,11,2022-12-01T15:28:26,JORTRI,2022-12-01T15:28:26,JORTRI
995,1,13,8,13,22,2022-12-01T15:28:26,JORTRI,2022-12-01T15:28:26,JORTRI
996,1,13,8,14,10,2022-12-01T00:00:00,JORTRI,2022-12-04T11:17:17,JORTRI
997,1,13,9,8,1,2022-12-01T15:30:31,JORTRI,2022-12-01T15:30:31,JORTRI
998,1,13,9,9,7,2022-12-01T15:30:31,JORTRI,2022-12-01T15:30:31,JORTRI
999,1,13,9,10,10,2022-12-01T15:30:31,JORTRI,2022-12-01T15:30:31,JORTRI
1000,1,13,9,11,12,2022-12-01T15:30:31,JORTRI,2022-12-01T15:30:31,JORTRI
1001,1,13,9,12,11,2022-12-01T15:30:31,JORTRI,2022-12-01T15:30:31,JORTRI
1002,1,13,9,13,22,2022-12-01T15:30:31,JORTRI,2022-12-01T15:30:31,JORTRI
1003,1,13,9,14,5,2022-12-01T15:30:31,JORTRI,2022-12-01T15:30:31,JORTRI
1004,1,13,10,8,1,2022-12-01T15:32:40,JORTRI,2022-12-01T15:32:40,JORTRI
1005,1,13,10,9,5,2022-12-01T15:32:40,JORTRI,2022-12-01T15:32:40,JORTRI
1006,1,13,10,10,10,2022-12-01T15:32:40,JORTRI,2022-12-01T15:32:40,JORTRI
1007,1,13,10,11,12,2022-12-01T15:32:40,JORTRI,2022-12-01T15:32:40,JORTRI
1008,1,13,10,12,11,2022-12-01T15:32:40,JORTRI,2022-12-01T15:32:40,JORTRI
1009,1,13,10,13,22,2022-12-01T15:32:40,JORTRI,2022-12-01T15:32:40,JORTRI
1010,1,13,10,14,7,2022-12-01T15:32:40,JORTRI,2022-12-01T15:32:40,JORTRI
1299,1,17,7,12,11,2023-01-01T12:30:11,JORTRI,2023-01-01T12:30:11,JORTRI
1300,1,17,7,13,22,2023-01-01T12:30:11,JORTRI,2023-01-01T12:30:11,JORTRI
1301,1,17,7,14,7,2023-01-01T12:30:11,JORTRI,2023-01-01T12:30:11,JORTRI
1302,1,17,8,8,4,2023-01-01T12:32:27,JORTRI,2023-01-01T12:32:27,JORTRI
1303,1,17,8,9,10,2023-01-01T12:32:27,JORTRI,2023-01-01T12:32:27,JORTRI
1304,1,17,8,10,5,2023-01-01T12:32:27,JORTRI,2023-01-01T12:32:27,JORTRI
1305,1,17,8,11,11,2023-01-01T12:32:27,JORTRI,2023-01-01T12:32:27,JORTRI
1306,1,17,8,12,12,2023-01-01T12:32:27,JORTRI,2023-01-01T12:32:27,JORTRI
1307,1,17,8,13,22,2023-01-01T12:32:27,JORTRI,2023-01-01T12:32:27,JORTRI
1308,1,17,8,14,7,2023-01-01T12:32:27,JORTRI,2023-01-01T12:32:27,JORTRI
1309,1,17,9,8,4,2023-01-01T12:35:05,JORTRI,2023-01-01T12:35:05,JORTRI
1310,1,17,9,9,10,2023-01-01T12:35:05,JORTRI,2023-01-01T12:35:05,JORTRI
1311,1,17,9,10,6,2023-01-01T12:35:05,JORTRI,2023-01-01T12:35:05,JORTRI
1312,1,17,9,11,12,2023-01-01T12:35:05,JORTRI,2023-01-01T12:35:05,JORTRI
1313,1,17,9,12,11,2023-01-01T12:35:05,JORTRI,2023-01-01T12:35:05,JORTRI
1314,1,17,9,13,22,2023-01-01T12:35:05,JORTRI,2023-01-01T12:35:05,JORTRI
1315,1,17,9,14,7,2023-01-01T12:35:05,JORTRI,2023-01-01T12:35:05,JORTRI
702,1,10,5,9,10,2022-11-13T09:53:28,JORTRI,2022-11-13T09:53:28,JORTRI
703,1,10,5,10,6,2022-11-13T09:53:28,JORTRI,2022-11-13T09:53:28,JORTRI
704,1,10,5,11,12,2022-11-13T09:53:28,JORTRI,2022-11-13T09:53:28,JORTRI
705,1,10,5,12,11,2022-11-13T09:53:28,JORTRI,2022-11-13T09:53:28,JORTRI
706,1,10,5,13,14,2022-11-13T09:53:28,JORTRI,2022-11-13T09:53:28,JORTRI
707,1,10,5,14,5,2022-11-13T09:53:28,JORTRI,2022-11-13T09:53:28,JORTRI
718,1,10,8,9,10,2022-11-13T09:58:11,JORTRI,2022-11-13T09:58:11,JORTRI
719,1,10,8,10,6,2022-11-13T09:58:11,JORTRI,2022-11-13T09:58:11,JORTRI
720,1,10,8,11,12,2022-11-13T09:58:11,JORTRI,2022-11-13T09:58:11,JORTRI
721,1,10,8,12,11,2022-11-13T09:58:11,JORTRI,2022-11-13T09:58:11,JORTRI
722,1,10,8,13,22,2022-11-13T09:58:11,JORTRI,2022-11-13T09:58:11,JORTRI
839,1,12,5,9,10,2022-11-24T16:57:47,JORTRI,2022-11-24T16:57:47,JORTRI
840,1,12,5,14,7,2022-11-24T16:57:47,JORTRI,2022-11-24T16:57:47,JORTRI
843,1,12,7,9,10,2022-11-24T17:00:53,JORTRI,2022-11-24T17:00:53,JORTRI
844,1,12,7,10,7,2022-11-24T17:00:53,JORTRI,2022-11-24T17:00:53,JORTRI
847,1,12,9,9,10,2022-11-24T17:03:56,JORTRI,2022-11-24T17:03:56,JORTRI
848,1,12,10,10,10,2022-11-24T17:06:01,JORTRI,2022-11-24T17:06:01,JORTRI
849,1,12,10,14,7,2022-11-24T17:06:01,JORTRI,2022-11-24T17:06:01,JORTRI
1013,1,14,1,8,1,2022-12-11T14:33:10,JORTRI,2022-12-11T14:33:10,JORTRI
1027,1,14,3,8,1,2022-12-11T14:41:20,JORTRI,2022-12-11T14:41:20,JORTRI
1028,1,14,3,9,7,2022-12-11T14:41:20,JORTRI,2022-12-11T14:41:20,JORTRI
1029,1,14,3,10,10,2022-12-11T14:41:20,JORTRI,2022-12-11T14:41:20,JORTRI
1030,1,14,3,11,12,2022-12-11T14:41:20,JORTRI,2022-12-11T14:41:20,JORTRI
1031,1,14,3,12,11,2022-12-11T14:41:20,JORTRI,2022-12-11T14:41:20,JORTRI
1032,1,14,3,13,22,2022-12-11T14:41:20,JORTRI,2022-12-11T14:41:20,JORTRI
1033,1,14,3,14,49,2022-12-11T14:41:20,JORTRI,2022-12-11T14:41:20,JORTRI
1041,1,14,4,8,1,2022-12-11T14:42:44,JORTRI,2022-12-11T14:42:44,JORTRI
1042,1,14,4,9,7,2022-12-11T14:42:44,JORTRI,2022-12-11T14:42:44,JORTRI
1043,1,14,4,10,10,2022-12-11T14:42:44,JORTRI,2022-12-11T14:42:44,JORTRI
1044,1,14,4,11,12,2022-12-11T14:42:44,JORTRI,2022-12-11T14:42:44,JORTRI
1045,1,14,4,12,11,2022-12-11T14:42:44,JORTRI,2022-12-11T14:42:44,JORTRI
1046,1,14,4,13,22,2022-12-11T14:42:44,JORTRI,2022-12-11T14:42:44,JORTRI
1047,1,14,4,14,6,2022-12-11T14:42:44,JORTRI,2022-12-11T14:42:44,JORTRI
1069,1,14,8,8,1,2022-12-11T14:49:22,JORTRI,2022-12-11T14:49:22,JORTRI
1070,1,14,8,9,7,2022-12-11T14:49:22,JORTRI,2022-12-11T14:49:22,JORTRI
1071,1,14,8,10,10,2022-12-11T14:49:22,JORTRI,2022-12-11T14:49:22,JORTRI
1072,1,14,8,11,11,2022-12-11T14:49:22,JORTRI,2022-12-11T14:49:22,JORTRI
1073,1,14,8,12,12,2022-12-11T14:49:22,JORTRI,2022-12-11T14:49:22,JORTRI
1074,1,14,8,13,22,2022-12-11T14:49:22,JORTRI,2022-12-11T14:49:22,JORTRI
1075,1,14,8,14,6,2022-12-11T14:49:22,JORTRI,2022-12-11T14:49:22,JORTRI
1083,1,14,10,8,1,2022-12-11T14:54:50,JORTRI,2022-12-11T14:54:50,JORTRI
1084,1,14,10,9,7,2022-12-11T14:54:50,JORTRI,2022-12-11T14:54:50,JORTRI
1085,1,14,10,10,10,2022-12-11T14:54:50,JORTRI,2022-12-11T14:54:50,JORTRI
1086,1,14,10,11,12,2022-12-11T14:54:50,JORTRI,2022-12-11T14:54:50,JORTRI
1087,1,14,10,12,11,2022-12-11T14:54:50,JORTRI,2022-12-11T14:54:50,JORTRI
1088,1,14,10,13,22,2022-12-11T14:54:50,JORTRI,2022-12-11T14:54:50,JORTRI
1089,1,14,10,14,6,2022-12-11T14:54:50,JORTRI,2022-12-11T14:54:50,JORTRI
1120,1,15,4,11,12,2022-12-18T20:09:37,JORTRI,2022-12-18T20:09:37,JORTRI
1121,1,15,4,12,13,2022-12-18T20:09:37,JORTRI,2022-12-18T20:09:37,JORTRI
1122,1,15,4,14,9,2022-12-18T20:09:37,JORTRI,2022-12-18T20:09:37,JORTRI
1123,1,15,4,13,22,2022-12-18T20:09:37,JORTRI,2022-12-18T20:09:37,JORTRI
1124,1,15,6,8,1,2022-12-18T20:11:36,JORTRI,2022-12-18T20:11:36,JORTRI
1130,1,15,7,11,12,2022-12-18T20:13:51,JORTRI,2022-12-18T20:13:51,JORTRI
1131,1,15,7,9,5,2022-12-18T20:13:51,JORTRI,2022-12-18T20:13:51,JORTRI
1132,1,15,7,10,10,2022-12-18T20:14:06,JORTRI,2022-12-18T20:14:06,JORTRI
1173,1,16,6,14,6,2022-12-22T14:55:42,JORTRI,2022-12-22T14:55:42,JORTRI
723,1,10,9,9,10,2022-11-13T10:01:15,JORTRI,2022-11-13T10:01:15,JORTRI
724,1,10,9,10,6,2022-11-13T10:01:15,JORTRI,2022-11-13T10:01:15,JORTRI
725,1,10,9,11,12,2022-11-13T10:01:15,JORTRI,2022-11-13T10:01:15,JORTRI
726,1,10,9,12,11,2022-11-13T10:01:15,JORTRI,2022-11-13T10:01:15,JORTRI
727,1,10,9,13,14,2022-11-13T00:00:00,JORTRI,2022-11-13T10:02:00,JORTRI
728,1,10,10,9,10,2022-11-13T10:04:46,JORTRI,2022-11-13T10:04:46,JORTRI
729,1,10,10,10,6,2022-11-13T10:04:46,JORTRI,2022-11-13T10:04:46,JORTRI
730,1,10,10,11,12,2022-11-13T10:04:46,JORTRI,2022-11-13T10:04:46,JORTRI
731,1,10,10,12,11,2022-11-13T10:04:46,JORTRI,2022-11-13T10:04:46,JORTRI
732,1,10,10,13,14,2022-11-13T10:04:46,JORTRI,2022-11-13T10:04:46,JORTRI
1139,1,15,8,11,12,2022-12-18T20:17:14,JORTRI,2022-12-18T20:17:14,JORTRI
1140,1,15,8,12,13,2022-12-18T20:17:30,JORTRI,2022-12-18T20:17:30,JORTRI
1144,1,15,9,9,7,2022-12-18T20:20:35,JORTRI,2022-12-18T20:20:35,JORTRI
1145,1,15,9,10,10,2022-12-18T20:20:35,JORTRI,2022-12-18T20:20:35,JORTRI
1146,1,15,9,11,12,2022-12-18T20:21:58,JORTRI,2022-12-18T20:21:58,JORTRI
1147,1,15,9,12,13,2022-12-18T20:21:58,JORTRI,2022-12-18T20:21:58,JORTRI
1148,1,15,9,13,22,2022-12-18T20:22:14,JORTRI,2022-12-18T20:22:14,JORTRI
1149,1,15,10,8,1,2022-12-18T20:23:16,JORTRI,2022-12-18T20:23:16,JORTRI
1150,1,15,10,11,12,2022-12-18T20:24:26,JORTRI,2022-12-18T20:24:26,JORTRI
1151,1,15,10,12,13,2022-12-18T20:24:26,JORTRI,2022-12-18T20:24:26,JORTRI
1152,1,15,10,9,5,2022-12-18T20:25:27,JORTRI,2022-12-18T20:25:27,JORTRI
1260,1,17,2,8,4,2023-01-01T12:21:48,JORTRI,2023-01-01T12:21:48,JORTRI
1261,1,17,2,9,10,2023-01-01T12:21:48,JORTRI,2023-01-01T12:21:48,JORTRI
1262,1,17,2,10,7,2023-01-01T12:21:48,JORTRI,2023-01-01T12:21:48,JORTRI
1263,1,17,2,11,12,2023-01-01T12:21:48,JORTRI,2023-01-01T12:21:48,JORTRI
1264,1,17,2,12,11,2023-01-01T12:21:48,JORTRI,2023-01-01T12:21:48,JORTRI
1265,1,17,2,13,22,2023-01-01T12:21:48,JORTRI,2023-01-01T12:21:48,JORTRI
1266,1,17,2,14,6,2023-01-01T12:21:48,JORTRI,2023-01-01T12:21:48,JORTRI
1274,1,17,4,8,4,2023-01-01T12:24:27,JORTRI,2023-01-01T12:24:27,JORTRI
1275,1,17,4,9,10,2023-01-01T12:24:27,JORTRI,2023-01-01T12:24:27,JORTRI
1276,1,17,4,10,7,2023-01-01T12:24:27,JORTRI,2023-01-01T12:24:27,JORTRI
1277,1,17,4,11,12,2023-01-01T12:24:27,JORTRI,2023-01-01T12:24:27,JORTRI
1278,1,17,4,12,49,2023-01-01T12:24:27,JORTRI,2023-01-01T12:24:27,JORTRI
1279,1,17,4,13,69,2023-01-01T12:24:27,JORTRI,2023-01-01T12:24:27,JORTRI
1280,1,17,4,14,6,2023-01-01T12:24:27,JORTRI,2023-01-01T12:24:27,JORTRI
1281,1,17,5,8,1,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1282,1,17,5,9,10,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1283,1,17,5,10,6,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1284,1,17,5,11,12,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1285,1,17,5,12,11,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1286,1,17,5,13,22,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1287,1,17,5,14,7,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1288,1,17,6,8,4,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1289,1,17,6,9,10,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1290,1,17,6,10,7,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1291,1,17,6,11,12,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1292,1,17,6,12,11,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1293,1,17,6,13,22,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
1294,1,17,6,14,6,2023-01-01T12:28:28,JORTRI,2023-01-01T12:28:28,JORTRI
689,1,10,1,13,14,2022-11-13T09:47:08,JORTRI,2022-11-13T09:47:08,JORTRI
690,1,10,1,14,5,2022-11-13T09:47:08,JORTRI,2022-11-13T09:47:08,JORTRI
691,1,10,2,9,10,2022-11-13T09:48:22,JORTRI,2022-11-13T09:48:22,JORTRI
692,1,10,2,10,6,2022-11-13T09:48:22,JORTRI,2022-11-13T09:48:22,JORTRI
693,1,10,2,11,11,2022-11-13T09:48:22,JORTRI,2022-11-13T09:48:22,JORTRI
694,1,10,2,12,12,2022-11-13T09:48:22,JORTRI,2022-11-13T09:48:22,JORTRI
695,1,10,2,13,14,2022-11-13T09:48:22,JORTRI,2022-11-13T09:48:22,JORTRI
696,1,10,2,14,5,2022-11-13T09:48:22,JORTRI,2022-11-13T09:48:22,JORTRI
697,1,10,4,9,10,2022-11-13T09:51:01,JORTRI,2022-11-13T09:51:01,JORTRI
698,1,10,4,10,6,2022-11-13T09:51:01,JORTRI,2022-11-13T09:51:01,JORTRI
699,1,10,4,11,12,2022-11-13T09:51:01,JORTRI,2022-11-13T09:51:01,JORTRI
700,1,10,4,12,11,2022-11-13T09:51:01,JORTRI,2022-11-13T09:51:01,JORTRI
701,1,10,4,13,22,2022-11-13T09:51:01,JORTRI,2022-11-13T09:51:01,JORTRI
708,1,10,6,9,10,2022-11-13T09:54:43,JORTRI,2022-11-13T09:54:43,JORTRI
709,1,10,6,10,6,2022-11-13T09:54:43,JORTRI,2022-11-13T09:54:43,JORTRI
710,1,10,6,11,12,2022-11-13T09:54:43,JORTRI,2022-11-13T09:54:43,JORTRI
711,1,10,6,12,11,2022-11-13T09:54:43,JORTRI,2022-11-13T09:54:43,JORTRI
712,1,10,6,13,14,2022-11-13T09:54:43,JORTRI,2022-11-13T09:54:43,JORTRI
713,1,10,7,9,10,2022-11-13T09:56:06,JORTRI,2022-11-13T09:56:06,JORTRI
714,1,10,7,10,6,2022-11-13T09:56:06,JORTRI,2022-11-13T09:56:06,JORTRI
715,1,10,7,11,12,2022-11-13T09:56:06,JORTRI,2022-11-13T09:56:06,JORTRI
716,1,10,7,12,11,2022-11-13T09:56:06,JORTRI,2022-11-13T09:56:06,JORTRI
717,1,10,7,13,22,2022-11-13T09:56:06,JORTRI,2022-11-13T09:56:06,JORTRI
